2026-02-12 01:37:25 | DCModelManager_20260212_013725 | INFO | __init__:43 | DCModelManager initialized - Run ID: 20260212_013725
2026-02-12 01:37:25 | DCModelManager_20260212_013725 | INFO | __init__:44 | Timestamp: 2026-02-12T01:37:25.084319
2026-02-12 01:37:25 | DCModelManager_20260212_013725 | INFO | __init__:45 | Project root: d:\mestrado\dc-metah-icssa
2026-02-12 01:37:25 | DCModelManager_20260212_013725 | INFO | __init__:46 | Total tickers: 24
2026-02-12 01:37:45 | DCModelManager_20260212_013725 | INFO | log_message:42 | Collecting data for ITUB4.SA from 2015-12-31 to 2025-12-31
2026-02-12 01:37:46 | DCModelManager_20260212_013725 | INFO | log_message:42 | File saved: ITUB4_2025-12-31_2015-12-31.gzip - Rows: 2491
2026-02-12 01:37:46 | DCModelManager_20260212_013725 | ERROR | load_ticker_data:78 | Error loading data for ticker ITUB4.SA: name 'pd' is not defined
2026-02-12 01:37:46 | DCModelManager_20260212_013725 | INFO | log_message:42 | Collecting data for BBDC4.SA from 2015-12-31 to 2025-12-31
2026-02-12 01:37:47 | DCModelManager_20260212_013725 | INFO | log_message:42 | File saved: BBDC4_2025-12-31_2015-12-31.gzip - Rows: 2491
2026-02-12 01:37:47 | DCModelManager_20260212_013725 | ERROR | load_ticker_data:78 | Error loading data for ticker BBDC4.SA: name 'pd' is not defined
2026-02-12 01:37:47 | DCModelManager_20260212_013725 | INFO | log_message:42 | Collecting data for BBAS3.SA from 2015-12-31 to 2025-12-31
2026-02-12 01:37:47 | DCModelManager_20260212_013725 | INFO | log_message:42 | File saved: BBAS3_2025-12-31_2015-12-31.gzip - Rows: 2491
2026-02-12 01:37:47 | DCModelManager_20260212_013725 | ERROR | load_ticker_data:78 | Error loading data for ticker BBAS3.SA: name 'pd' is not defined
2026-02-12 01:37:47 | DCModelManager_20260212_013725 | INFO | log_message:42 | Collecting data for VALE3.SA from 2015-12-31 to 2025-12-31
