2026-02-13 17:58:45 | DCModelManager_20260213_175845 | INFO | __init__:43 | DCModelManager initialized - Run ID: 20260213_175845
2026-02-13 17:58:45 | DCModelManager_20260213_175845 | INFO | __init__:44 | Timestamp: 2026-02-13T17:58:45.414289
2026-02-13 17:58:45 | DCModelManager_20260213_175845 | INFO | __init__:45 | Project root: d:\mestrado\dc-metah-icssa
2026-02-13 17:58:45 | DCModelManager_20260213_175845 | INFO | __init__:46 | Total tickers: 24
2026-02-13 17:58:45 | DCModelManager_20260213_175845 | INFO | log_message:42 | File found in cache: ITUB4_2025-12-31_2015-12-31.gzip
2026-02-13 17:58:46 | DCModelManager_20260213_175845 | INFO | log_message:42 | Valid cache - Last date: 2025-12-30, Rows: 2491
2026-02-13 17:58:46 | DCModelManager_20260213_175845 | INFO | log_message:42 | File found in cache: BBDC4_2025-12-31_2015-12-31.gzip
2026-02-13 17:58:46 | DCModelManager_20260213_175845 | INFO | log_message:42 | Valid cache - Last date: 2025-12-30, Rows: 2491
2026-02-13 17:58:46 | DCModelManager_20260213_175845 | INFO | log_message:42 | File found in cache: BBAS3_2025-12-31_2015-12-31.gzip
2026-02-13 17:58:46 | DCModelManager_20260213_175845 | INFO | log_message:42 | Valid cache - Last date: 2025-12-30, Rows: 2491
2026-02-13 17:58:46 | DCModelManager_20260213_175845 | INFO | log_message:42 | File found in cache: VALE3_2025-12-31_2015-12-31.gzip
2026-02-13 17:58:46 | DCModelManager_20260213_175845 | INFO | log_message:42 | Valid cache - Last date: 2025-12-30, Rows: 2491
2026-02-13 17:58:46 | DCModelManager_20260213_175845 | INFO | log_message:42 | File found in cache: PETR4_2025-12-31_2015-12-31.gzip
2026-02-13 17:58:46 | DCModelManager_20260213_175845 | INFO | log_message:42 | Valid cache - Last date: 2025-12-30, Rows: 2491
2026-02-13 17:58:46 | DCModelManager_20260213_175845 | INFO | log_message:42 | File found in cache: SUZB3_2025-12-31_2015-12-31.gzip
2026-02-13 17:58:46 | DCModelManager_20260213_175845 | INFO | log_message:42 | Valid cache - Last date: 2025-12-30, Rows: 2491
2026-02-13 17:58:46 | DCModelManager_20260213_175845 | INFO | log_message:42 | Collecting data for EMBR3.SA from 2015-12-31 to 2025-12-31
2026-02-13 17:58:48 | DCModelManager_20260213_175845 | ERROR | log_message:46 | No data returned for EMBR3.SA
2026-02-13 17:58:48 | DCModelManager_20260213_175845 | ERROR | load_ticker_data:78 | Error loading data for ticker EMBR3.SA: Expected a path-like, list of path-likes or a list of Datasets instead of the given type: NoneType
2026-02-13 17:58:48 | DCModelManager_20260213_175845 | INFO | log_message:42 | File found in cache: ABEV3_2025-12-31_2015-12-31.gzip
2026-02-13 17:58:48 | DCModelManager_20260213_175845 | INFO | log_message:42 | Valid cache - Last date: 2025-12-30, Rows: 2491
2026-02-13 17:58:48 | DCModelManager_20260213_175845 | INFO | log_message:42 | Collecting data for BRFS3.SA from 2015-12-31 to 2025-12-31
2026-02-13 17:58:50 | DCModelManager_20260213_175845 | ERROR | log_message:46 | No data returned for BRFS3.SA
2026-02-13 17:58:50 | DCModelManager_20260213_175845 | ERROR | load_ticker_data:78 | Error loading data for ticker BRFS3.SA: Expected a path-like, list of path-likes or a list of Datasets instead of the given type: NoneType
2026-02-13 17:58:50 | DCModelManager_20260213_175845 | INFO | log_message:42 | Collecting data for MRFG3.SA from 2015-12-31 to 2025-12-31
2026-02-13 17:58:50 | DCModelManager_20260213_175845 | ERROR | log_message:46 | No data returned for MRFG3.SA
2026-02-13 17:58:50 | DCModelManager_20260213_175845 | ERROR | load_ticker_data:78 | Error loading data for ticker MRFG3.SA: Expected a path-like, list of path-likes or a list of Datasets instead of the given type: NoneType
2026-02-13 17:58:50 | DCModelManager_20260213_175845 | INFO | log_message:42 | File found in cache: LREN3_2025-12-31_2015-12-31.gzip
2026-02-13 17:58:50 | DCModelManager_20260213_175845 | INFO | log_message:42 | Valid cache - Last date: 2025-12-30, Rows: 2491
